input,time,cpu,program
53760,5.91,A72,SHA256
53888,5.924,A72,SHA256
54016,5.933,A72,SHA256
54144,5.974,A72,SHA256
54272,5.967,A72,SHA256
54400,5.979,A72,SHA256
54528,5.994,A72,SHA256
54656,6.009,A72,SHA256
54784,6.023,A72,SHA256
54912,6.04,A72,SHA256
55040,6.051,A72,SHA256
55168,6.065,A72,SHA256
55296,6.09,A72,SHA256
55424,6.123,A72,SHA256
55552,6.111,A72,SHA256
55680,6.121,A72,SHA256
55808,6.129,A72,SHA256
55936,6.147,A72,SHA256
56064,6.166,A72,SHA256
56192,6.176,A72,SHA256
56320,6.191,A72,SHA256
56448,6.205,A72,SHA256
56576,6.217,A72,SHA256
56704,6.234,A72,SHA256
56832,6.249,A72,SHA256
56960,6.258,A72,SHA256
57088,6.273,A72,SHA256
57216,6.313,A72,SHA256
57344,6.306,A72,SHA256
57472,6.333,A72,SHA256
57600,6.332,A72,SHA256
57728,6.345,A72,SHA256
57856,6.36,A72,SHA256
57984,6.374,A72,SHA256
58112,6.389,A72,SHA256
58240,6.4,A72,SHA256
58368,6.414,A72,SHA256
58496,6.433,A72,SHA256
58624,6.439,A72,SHA256
58752,6.454,A72,SHA256
58880,6.47,A72,SHA256
59008,6.486,A72,SHA256
59136,6.495,A72,SHA256
59264,6.517,A72,SHA256
59392,6.526,A72,SHA256
59520,6.541,A72,SHA256
59648,6.552,A72,SHA256
59776,6.57,A72,SHA256
59904,6.585,A72,SHA256
60032,6.6,A72,SHA256
60160,6.609,A72,SHA256
60288,6.648,A72,SHA256
60416,6.64,A72,SHA256
60544,6.656,A72,SHA256
60672,6.673,A72,SHA256
60800,6.68,A72,SHA256
60928,6.694,A72,SHA256
61056,6.717,A72,SHA256
61184,6.724,A72,SHA256
61312,6.737,A72,SHA256
61440,6.759,A72,SHA256
61568,6.762,A72,SHA256
61696,6.781,A72,SHA256
61824,6.797,A72,SHA256
61952,6.806,A72,SHA256
62080,6.822,A72,SHA256
62208,6.831,A72,SHA256
62336,6.882,A72,SHA256
62464,6.884,A72,SHA256
62592,6.879,A72,SHA256
62720,6.891,A72,SHA256
62848,6.914,A72,SHA256
62976,6.922,A72,SHA256
63104,6.933,A72,SHA256
63232,6.99,A72,SHA256
63360,6.979,A72,SHA256
63488,6.978,A72,SHA256
63616,7.017,A72,SHA256
63744,7.009,A72,SHA256
63872,7.024,A72,SHA256
64000,7.033,A72,SHA256
64128,7.047,A72,SHA256
64256,7.065,A72,SHA256
64384,7.073,A72,SHA256
64512,7.086,A72,SHA256
64640,7.133,A72,SHA256
64768,7.123,A72,SHA256
64896,7.133,A72,SHA256
65024,7.145,A72,SHA256
65152,7.159,A72,SHA256
65280,7.174,A72,SHA256
65408,7.189,A72,SHA256
65536,7.2,A72,SHA256
65664,7.213,A72,SHA256
65792,7.232,A72,SHA256
65920,7.247,A72,SHA256
66048,7.255,A72,SHA256
66176,7.268,A72,SHA256
66304,7.307,A72,SHA256
66432,7.296,A72,SHA256
66560,7.31,A72,SHA256
66688,7.323,A72,SHA256
66816,7.342,A72,SHA256
66944,7.359,A72,SHA256
67072,7.37,A72,SHA256
67200,7.381,A72,SHA256
67328,7.416,A72,SHA256
67456,7.409,A72,SHA256
67584,7.427,A72,SHA256
67712,7.475,A72,SHA256
67840,7.474,A72,SHA256
67968,7.469,A72,SHA256
68096,7.478,A72,SHA256
68224,7.493,A72,SHA256
68352,7.507,A72,SHA256
68480,7.519,A72,SHA256
68608,7.534,A72,SHA256
68736,7.547,A72,SHA256
68864,7.562,A72,SHA256
68992,7.578,A72,SHA256
69120,7.597,A72,SHA256
69248,7.607,A72,SHA256
69376,7.616,A72,SHA256
69504,7.635,A72,SHA256
69632,7.652,A72,SHA256
69760,7.667,A72,SHA256
69888,7.68,A72,SHA256
70016,7.693,A72,SHA256
70144,7.705,A72,SHA256
70272,7.719,A72,SHA256
70400,7.733,A72,SHA256
70528,7.75,A72,SHA256
70656,7.761,A72,SHA256
70784,7.783,A72,SHA256
70912,7.79,A72,SHA256
71040,7.802,A72,SHA256
71168,7.822,A72,SHA256
71296,7.84,A72,SHA256
71424,7.85,A72,SHA256
71552,7.865,A72,SHA256
71680,7.88,A72,SHA256
71808,7.918,A72,SHA256
71936,7.903,A72,SHA256
72064,7.914,A72,SHA256
72192,7.926,A72,SHA256
72320,7.95,A72,SHA256
72448,7.963,A72,SHA256
72576,7.975,A72,SHA256
72704,8.022,A72,SHA256
72832,8.01,A72,SHA256
72960,8.016,A72,SHA256
73088,8.037,A72,SHA256
73216,8.049,A72,SHA256
73344,8.053,A72,SHA256
73472,8.069,A72,SHA256
73600,8.084,A72,SHA256
73728,8.102,A72,SHA256
73856,8.115,A72,SHA256
73984,8.129,A72,SHA256
74112,8.151,A72,SHA256
74240,8.159,A72,SHA256
74368,8.166,A72,SHA256
74496,8.186,A72,SHA256
74624,8.205,A72,SHA256
74752,8.216,A72,SHA256
74880,8.23,A72,SHA256
75008,8.24,A72,SHA256
75136,8.25,A72,SHA256
75264,8.269,A72,SHA256
75392,8.277,A72,SHA256
75520,8.289,A72,SHA256
75648,8.304,A72,SHA256
75776,8.322,A72,SHA256
75904,8.336,A72,SHA256
76032,8.347,A72,SHA256
76160,8.37,A72,SHA256
76288,8.385,A72,SHA256
76416,8.421,A72,SHA256
76544,8.409,A72,SHA256
76672,8.421,A72,SHA256
76800,8.442,A72,SHA256
76928,8.474,A72,SHA256
77056,8.472,A72,SHA256
77184,8.486,A72,SHA256
77312,8.497,A72,SHA256
77440,8.508,A72,SHA256
77568,8.517,A72,SHA256
77696,8.561,A72,SHA256
77824,8.571,A72,SHA256
77952,8.583,A72,SHA256
78080,8.611,A72,SHA256
78208,8.593,A72,SHA256
78336,8.603,A72,SHA256
78464,8.625,A72,SHA256
78592,8.636,A72,SHA256
78720,8.648,A72,SHA256
78848,8.668,A72,SHA256
78976,8.677,A72,SHA256
79104,8.708,A72,SHA256
79232,8.705,A72,SHA256
79360,8.72,A72,SHA256
79488,8.732,A72,SHA256
79616,8.755,A72,SHA256
79744,8.768,A72,SHA256
79872,8.773,A72,SHA256
80000,8.822,A72,SHA256
80128,8.805,A72,SHA256
80256,8.814,A72,SHA256
80384,8.826,A72,SHA256
80512,8.841,A72,SHA256
80640,8.854,A72,SHA256
80768,8.873,A72,SHA256
80896,8.886,A72,SHA256
81024,8.901,A72,SHA256
81152,8.92,A72,SHA256
81280,8.931,A72,SHA256
81408,8.946,A72,SHA256
81536,8.957,A72,SHA256
81664,8.975,A72,SHA256
81792,8.988,A72,SHA256
81920,9,A72,SHA256
82048,9.012,A72,SHA256
82176,9.031,A72,SHA256
82304,9.045,A72,SHA256
82432,9.05,A72,SHA256
82560,9.067,A72,SHA256
82688,9.076,A72,SHA256
82816,9.088,A72,SHA256
82944,9.108,A72,SHA256
83072,9.119,A72,SHA256
83200,9.134,A72,SHA256
83328,9.152,A72,SHA256
83456,9.172,A72,SHA256
83584,9.18,A72,SHA256
83712,9.279,A72,SHA256
83840,9.221,A72,SHA256
83968,9.223,A72,SHA256
84096,9.24,A72,SHA256
84224,9.256,A72,SHA256
84352,9.264,A72,SHA256
84480,9.28,A72,SHA256
84608,9.291,A72,SHA256
84736,9.315,A72,SHA256
84864,9.324,A72,SHA256
84992,9.333,A72,SHA256
85120,9.356,A72,SHA256
85248,9.36,A72,SHA256
85376,9.372,A72,SHA256
85504,9.386,A72,SHA256
85632,9.4,A72,SHA256
85760,9.413,A72,SHA256
85888,9.433,A72,SHA256
86016,9.446,A72,SHA256
86144,9.462,A72,SHA256
86272,9.469,A72,SHA256
86400,9.493,A72,SHA256
86528,9.499,A72,SHA256
86656,9.542,A72,SHA256
86784,9.53,A72,SHA256
86912,9.539,A72,SHA256
87040,9.55,A72,SHA256
87168,9.569,A72,SHA256
87296,9.587,A72,SHA256
87424,9.601,A72,SHA256
87552,9.623,A72,SHA256
87680,9.639,A72,SHA256
87808,9.643,A72,SHA256
87936,9.656,A72,SHA256
88064,9.68,A72,SHA256
88192,9.694,A72,SHA256
88320,9.705,A72,SHA256
88448,9.711,A72,SHA256
88576,9.729,A72,SHA256
88704,9.738,A72,SHA256
88832,9.758,A72,SHA256
88960,9.78,A72,SHA256
89088,9.785,A72,SHA256
89216,9.798,A72,SHA256
89344,9.808,A72,SHA256
89472,9.822,A72,SHA256
89600,9.845,A72,SHA256
89728,9.898,A72,SHA256
89856,9.881,A72,SHA256
89984,9.895,A72,SHA256
90112,9.903,A72,SHA256
90240,9.906,A72,SHA256
90368,9.927,A72,SHA256
90496,9.941,A72,SHA256
90624,9.982,A72,SHA256
90752,9.995,A72,SHA256
90880,9.982,A72,SHA256
91008,10.02,A72,SHA256
91136,10.023,A72,SHA256
91264,10.048,A72,SHA256
91392,10.039,A72,SHA256
91520,10.05,A72,SHA256
91648,10.069,A72,SHA256
91776,10.075,A72,SHA256
91904,10.093,A72,SHA256
92032,10.113,A72,SHA256
92160,10.138,A72,SHA256
92288,10.135,A72,SHA256
92416,10.152,A72,SHA256
92544,10.168,A72,SHA256
92672,10.181,A72,SHA256
92800,10.222,A72,SHA256
92928,10.21,A72,SHA256
93056,10.218,A72,SHA256
93184,10.23,A72,SHA256
93312,10.25,A72,SHA256
93440,10.255,A72,SHA256
93568,10.3,A72,SHA256
93696,10.292,A72,SHA256
93824,10.301,A72,SHA256
93952,10.316,A72,SHA256
94080,10.331,A72,SHA256
94208,10.342,A72,SHA256
94336,10.376,A72,SHA256
94464,10.382,A72,SHA256
94592,10.39,A72,SHA256
94720,10.411,A72,SHA256
94848,10.42,A72,SHA256
94976,10.432,A72,SHA256
95104,10.446,A72,SHA256
95232,10.457,A72,SHA256
95360,10.481,A72,SHA256
95488,10.49,A72,SHA256
95616,10.499,A72,SHA256
95744,10.516,A72,SHA256
95872,10.53,A72,SHA256
96000,10.538,A72,SHA256
96128,10.555,A72,SHA256
96256,10.562,A72,SHA256
96384,10.59,A72,SHA256
96512,10.599,A72,SHA256
96640,10.616,A72,SHA256
96768,10.629,A72,SHA256
96896,10.644,A72,SHA256
97024,10.661,A72,SHA256
97152,10.668,A72,SHA256
97280,10.684,A72,SHA256
97408,10.701,A72,SHA256
97536,10.748,A72,SHA256
97664,10.723,A72,SHA256
97792,10.736,A72,SHA256
97920,10.768,A72,SHA256
98048,10.769,A72,SHA256
98176,10.787,A72,SHA256
98304,10.791,A72,SHA256
98432,10.807,A72,SHA256
98560,10.847,A72,SHA256
98688,10.839,A72,SHA256
98816,10.852,A72,SHA256
98944,10.862,A72,SHA256
99072,10.879,A72,SHA256
99200,10.889,A72,SHA256
99328,10.91,A72,SHA256
99456,10.946,A72,SHA256
99584,10.938,A72,SHA256
99712,10.946,A72,SHA256
99840,10.959,A72,SHA256
99968,10.973,A72,SHA256
100096,10.987,A72,SHA256
100224,11.001,A72,SHA256
100352,11.022,A72,SHA256
100480,11.034,A72,SHA256
100608,11.044,A72,SHA256
100736,11.056,A72,SHA256
100864,11.079,A72,SHA256
100992,11.107,A72,SHA256
101120,11.103,A72,SHA256
101248,11.114,A72,SHA256
101376,11.156,A72,SHA256
101504,11.147,A72,SHA256
101632,11.158,A72,SHA256
101760,11.17,A72,SHA256
101888,11.225,A72,SHA256
102016,11.215,A72,SHA256
102144,11.215,A72,SHA256
102272,11.226,A72,SHA256
102400,11.242,A72,SHA256
102528,11.268,A72,SHA256
102656,11.294,A72,SHA256
102784,11.279,A72,SHA256
102912,11.298,A72,SHA256
103040,11.307,A72,SHA256
103168,11.323,A72,SHA256
103296,11.34,A72,SHA256
103424,11.368,A72,SHA256
103552,11.379,A72,SHA256
103680,11.383,A72,SHA256
103808,11.406,A72,SHA256
103936,11.414,A72,SHA256
104064,11.458,A72,SHA256
104192,11.44,A72,SHA256
104320,11.458,A72,SHA256
104448,11.469,A72,SHA256
104576,11.561,A72,SHA256
104704,11.502,A72,SHA256
104832,11.508,A72,SHA256
104960,11.526,A72,SHA256
105088,11.538,A72,SHA256
105216,11.558,A72,SHA256
105344,11.568,A72,SHA256
105472,11.579,A72,SHA256
105600,11.593,A72,SHA256
105728,11.632,A72,SHA256
105856,11.622,A72,SHA256
105984,11.632,A72,SHA256
106112,11.65,A72,SHA256
106240,11.662,A72,SHA256
106368,11.68,A72,SHA256
106496,11.693,A72,SHA256
106624,11.708,A72,SHA256
106752,11.723,A72,SHA256
106880,11.73,A72,SHA256
107008,11.747,A72,SHA256
107136,11.766,A72,SHA256
107264,11.778,A72,SHA256
107392,11.789,A72,SHA256
107520,11.803,A72,SHA256
107648,11.814,A72,SHA256
107776,11.837,A72,SHA256
107904,11.844,A72,SHA256
108032,11.859,A72,SHA256
108160,11.873,A72,SHA256
108288,11.883,A72,SHA256
108416,11.898,A72,SHA256
108544,11.919,A72,SHA256
108672,11.952,A72,SHA256
108800,11.949,A72,SHA256
108928,11.956,A72,SHA256
109056,11.97,A72,SHA256
109184,11.991,A72,SHA256
109312,12.028,A72,SHA256
109440,12.013,A72,SHA256
109568,12.024,A72,SHA256
109696,12.049,A72,SHA256
109824,12.062,A72,SHA256
109952,12.072,A72,SHA256
110080,12.082,A72,SHA256
110208,12.097,A72,SHA256
110336,12.116,A72,SHA256
110464,12.129,A72,SHA256
110592,12.143,A72,SHA256
110720,12.156,A72,SHA256
110848,12.174,A72,SHA256
110976,12.182,A72,SHA256
111104,12.195,A72,SHA256
111232,12.214,A72,SHA256
111360,12.225,A72,SHA256
111488,12.256,A72,SHA256
111616,12.251,A72,SHA256
111744,12.289,A72,SHA256
111872,12.284,A72,SHA256
112000,12.319,A72,SHA256
112128,12.344,A72,SHA256
112256,12.324,A72,SHA256
112384,12.332,A72,SHA256
112512,12.356,A72,SHA256
112640,12.364,A72,SHA256
112768,12.38,A72,SHA256
112896,12.395,A72,SHA256
113024,12.436,A72,SHA256
113152,12.419,A72,SHA256
113280,12.463,A72,SHA256
113408,12.452,A72,SHA256
113536,12.462,A72,SHA256
113664,12.498,A72,SHA256
113792,12.496,A72,SHA256
113920,12.503,A72,SHA256
114048,12.52,A72,SHA256
114176,12.531,A72,SHA256
114304,12.559,A72,SHA256
114432,12.563,A72,SHA256
114560,12.598,A72,SHA256
114688,12.593,A72,SHA256
114816,12.607,A72,SHA256
114944,12.613,A72,SHA256
115072,12.63,A72,SHA256
115200,12.641,A72,SHA256
115328,12.664,A72,SHA256
115456,12.712,A72,SHA256
115584,12.694,A72,SHA256
115712,12.708,A72,SHA256
115840,12.714,A72,SHA256
115968,12.732,A72,SHA256
116096,12.743,A72,SHA256
116224,12.827,A72,SHA256
116352,12.773,A72,SHA256
116480,12.788,A72,SHA256
116608,12.795,A72,SHA256
116736,12.817,A72,SHA256
116864,12.839,A72,SHA256
116992,12.842,A72,SHA256
117120,12.855,A72,SHA256
117248,12.874,A72,SHA256
117376,12.887,A72,SHA256
117504,12.9,A72,SHA256
117632,12.916,A72,SHA256
117760,12.924,A72,SHA256
117888,12.942,A72,SHA256
118016,12.954,A72,SHA256
118144,12.97,A72,SHA256
118272,12.976,A72,SHA256
118400,13.025,A72,SHA256
118528,13.012,A72,SHA256
118656,13.034,A72,SHA256
118784,13.045,A72,SHA256
118912,13.055,A72,SHA256
119040,13.096,A72,SHA256
119168,13.083,A72,SHA256
119296,13.1,A72,SHA256
119424,13.121,A72,SHA256
119552,13.123,A72,SHA256
119680,13.135,A72,SHA256
119808,13.15,A72,SHA256
119936,13.167,A72,SHA256
120064,13.177,A72,SHA256
120192,13.19,A72,SHA256
120320,13.206,A72,SHA256
120448,13.225,A72,SHA256
120576,13.237,A72,SHA256
120704,13.263,A72,SHA256
120832,13.266,A72,SHA256
120960,13.279,A72,SHA256
121088,13.291,A72,SHA256
121216,13.348,A72,SHA256
121344,13.348,A72,SHA256
121472,13.336,A72,SHA256
121600,13.345,A72,SHA256
121728,13.364,A72,SHA256
121856,13.373,A72,SHA256
121984,13.388,A72,SHA256
122112,13.406,A72,SHA256
122240,13.426,A72,SHA256
122368,13.463,A72,SHA256
122496,13.443,A72,SHA256
122624,13.461,A72,SHA256
122752,13.475,A72,SHA256
122880,13.49,A72,SHA256
123008,13.521,A72,SHA256
123136,13.518,A72,SHA256
123264,13.528,A72,SHA256
123392,13.546,A72,SHA256
123520,13.592,A72,SHA256
123648,13.577,A72,SHA256
123776,13.587,A72,SHA256
123904,13.602,A72,SHA256
124032,13.625,A72,SHA256
124160,13.632,A72,SHA256
124288,13.645,A72,SHA256
124416,13.654,A72,SHA256
124544,13.677,A72,SHA256
124672,13.683,A72,SHA256
124800,13.702,A72,SHA256
124928,13.72,A72,SHA256
125056,13.729,A72,SHA256
125184,13.763,A72,SHA256
125312,13.755,A72,SHA256
125440,13.769,A72,SHA256
125568,13.784,A72,SHA256
125696,13.797,A72,SHA256
125824,13.818,A72,SHA256
125952,13.828,A72,SHA256
126080,13.839,A72,SHA256
126208,13.859,A72,SHA256
126336,13.871,A72,SHA256
126464,13.876,A72,SHA256
126592,13.895,A72,SHA256
126720,13.915,A72,SHA256
126848,13.927,A72,SHA256
126976,13.936,A72,SHA256
127104,13.943,A72,SHA256
127232,14.008,A72,SHA256
127360,13.984,A72,SHA256
127488,14.018,A72,SHA256
127616,14.005,A72,SHA256
127744,14.026,A72,SHA256
127872,14.044,A72,SHA256
128000,14.079,A72,SHA256
128128,14.062,A72,SHA256
128256,14.076,A72,SHA256
128384,14.102,A72,SHA256
128512,14.107,A72,SHA256
128640,14.126,A72,SHA256
128768,14.139,A72,SHA256
128896,14.147,A72,SHA256
129024,14.16,A72,SHA256
129152,14.168,A72,SHA256
129280,14.216,A72,SHA256
129408,14.208,A72,SHA256
129536,14.216,A72,SHA256
129664,14.235,A72,SHA256
129792,14.244,A72,SHA256
129920,14.289,A72,SHA256
130048,14.288,A72,SHA256
130176,14.303,A72,SHA256
130304,14.301,A72,SHA256
130432,14.321,A72,SHA256
130560,14.337,A72,SHA256
130688,14.348,A72,SHA256
130816,14.409,A72,SHA256
130944,14.371,A72,SHA256
131072,14.418,A72,SHA256
131200,14.4,A72,SHA256
131328,14.419,A72,SHA256
131456,14.434,A72,SHA256
131584,14.448,A72,SHA256
131712,14.48,A72,SHA256
131840,14.471,A72,SHA256
131968,14.488,A72,SHA256
132096,14.497,A72,SHA256
132224,14.55,A72,SHA256
132352,14.534,A72,SHA256
132480,14.538,A72,SHA256
132608,14.558,A72,SHA256
132736,14.572,A72,SHA256
132864,14.578,A72,SHA256
132992,14.596,A72,SHA256
133120,14.613,A72,SHA256
133248,14.638,A72,SHA256
133376,14.656,A72,SHA256
133504,14.704,A72,SHA256
133632,14.685,A72,SHA256
133760,14.686,A72,SHA256
133888,14.695,A72,SHA256
134016,14.707,A72,SHA256
134144,14.718,A72,SHA256
134272,14.738,A72,SHA256
134400,14.751,A72,SHA256
134528,14.762,A72,SHA256
134656,14.776,A72,SHA256
134784,14.791,A72,SHA256
134912,14.811,A72,SHA256
135040,14.824,A72,SHA256
135168,14.839,A72,SHA256
135296,14.85,A72,SHA256
135424,14.92,A72,SHA256
135552,14.875,A72,SHA256
135680,14.89,A72,SHA256
135808,14.925,A72,SHA256
135936,14.917,A72,SHA256
136064,14.937,A72,SHA256
136192,14.946,A72,SHA256
136320,14.994,A72,SHA256
136448,14.981,A72,SHA256
136576,14.99,A72,SHA256
136704,15.009,A72,SHA256
136832,15.02,A72,SHA256
136960,15.034,A72,SHA256
137088,15.046,A72,SHA256
137216,15.061,A72,SHA256
137344,15.088,A72,SHA256
137472,15.088,A72,SHA256
137600,15.097,A72,SHA256
137728,15.116,A72,SHA256
137856,15.13,A72,SHA256
137984,15.198,A72,SHA256
138112,15.169,A72,SHA256
138240,15.18,A72,SHA256
138368,15.214,A72,SHA256
138496,15.226,A72,SHA256
138624,15.26,A72,SHA256
138752,15.228,A72,SHA256
138880,15.245,A72,SHA256
139008,15.258,A72,SHA256
139136,15.279,A72,SHA256
139264,15.32,A72,SHA256
139392,15.295,A72,SHA256
139520,15.312,A72,SHA256
139648,15.344,A72,SHA256
139776,15.359,A72,SHA256
139904,15.359,A72,SHA256
140032,15.37,A72,SHA256
140160,15.381,A72,SHA256
140288,15.417,A72,SHA256
140416,15.416,A72,SHA256
140544,15.422,A72,SHA256
140672,15.446,A72,SHA256
140800,15.456,A72,SHA256
140928,15.465,A72,SHA256
141056,15.484,A72,SHA256
141184,15.515,A72,SHA256
141312,15.521,A72,SHA256
141440,15.652,A72,SHA256
141568,15.562,A72,SHA256
141696,15.552,A72,SHA256
141824,15.574,A72,SHA256
141952,15.58,A72,SHA256
142080,15.595,A72,SHA256
142208,15.611,A72,SHA256
142336,15.624,A72,SHA256
142464,15.632,A72,SHA256
142592,15.69,A72,SHA256
142720,15.666,A72,SHA256
142848,15.677,A72,SHA256
142976,15.697,A72,SHA256
143104,15.71,A72,SHA256
143232,15.724,A72,SHA256
143360,15.736,A72,SHA256
143488,15.75,A72,SHA256
143616,15.763,A72,SHA256
143744,15.8,A72,SHA256
143872,15.791,A72,SHA256
144000,15.799,A72,SHA256
144128,15.818,A72,SHA256
144256,15.863,A72,SHA256
144384,15.848,A72,SHA256
144512,15.867,A72,SHA256
144640,15.872,A72,SHA256
144768,15.888,A72,SHA256
144896,15.9,A72,SHA256
145024,15.912,A72,SHA256
145152,15.955,A72,SHA256
145280,15.946,A72,SHA256
145408,15.959,A72,SHA256
145536,16.007,A72,SHA256
145664,16.025,A72,SHA256
145792,16.002,A72,SHA256
145920,16.01,A72,SHA256
146048,16.027,A72,SHA256
146176,16.067,A72,SHA256
146304,16.059,A72,SHA256
146432,16.075,A72,SHA256
146560,16.088,A72,SHA256
146688,16.1,A72,SHA256
146816,16.114,A72,SHA256
146944,16.128,A72,SHA256
147072,16.161,A72,SHA256
147200,16.162,A72,SHA256
147328,16.167,A72,SHA256
147456,16.181,A72,SHA256
147584,16.217,A72,SHA256
147712,16.207,A72,SHA256
147840,16.242,A72,SHA256
147968,16.264,A72,SHA256
148096,16.255,A72,SHA256
148224,16.271,A72,SHA256
148352,16.281,A72,SHA256
148480,16.294,A72,SHA256
148608,16.315,A72,SHA256
148736,16.331,A72,SHA256
148864,16.341,A72,SHA256
148992,16.361,A72,SHA256
149120,16.366,A72,SHA256
149248,16.497,A72,SHA256
149376,16.399,A72,SHA256
149504,16.479,A72,SHA256
149632,16.422,A72,SHA256
149760,16.446,A72,SHA256
149888,16.451,A72,SHA256
150016,16.467,A72,SHA256
150144,16.48,A72,SHA256
150272,16.497,A72,SHA256
150400,16.498,A72,SHA256
150528,16.524,A72,SHA256
150656,16.54,A72,SHA256
150784,16.575,A72,SHA256
150912,16.561,A72,SHA256
151040,16.581,A72,SHA256
151168,16.596,A72,SHA256
151296,16.621,A72,SHA256
151424,16.623,A72,SHA256
151552,16.637,A72,SHA256
151680,16.667,A72,SHA256
151808,16.666,A72,SHA256
151936,16.674,A72,SHA256
152064,16.692,A72,SHA256
152192,16.702,A72,SHA256
152320,16.724,A72,SHA256
152448,16.755,A72,SHA256
152576,16.749,A72,SHA256
152704,16.761,A72,SHA256
152832,16.821,A72,SHA256
152960,16.808,A72,SHA256
153088,16.806,A72,SHA256
153216,16.818,A72,SHA256
153344,16.832,A72,SHA256
153472,16.858,A72,SHA256
153600,16.853,A72,SHA256
153728,16.863,A72,SHA256
153856,16.879,A72,SHA256
153984,16.9,A72,SHA256
154112,16.912,A72,SHA256
154240,16.935,A72,SHA256
154368,16.975,A72,SHA256
154496,16.965,A72,SHA256
154624,16.989,A72,SHA256
154752,16.983,A72,SHA256
154880,17.014,A72,SHA256
155008,17.015,A72,SHA256
155136,17.034,A72,SHA256
155264,17.049,A72,SHA256
155392,17.068,A72,SHA256
155520,17.074,A72,SHA256
155648,17.08,A72,SHA256
155776,17.097,A72,SHA256
155904,17.11,A72,SHA256
156032,17.134,A72,SHA256
156160,17.145,A72,SHA256
156288,17.153,A72,SHA256
156416,17.183,A72,SHA256
156544,17.178,A72,SHA256
156672,17.199,A72,SHA256
156800,17.213,A72,SHA256
156928,17.228,A72,SHA256
157056,17.239,A72,SHA256
157184,17.252,A72,SHA256
157312,17.269,A72,SHA256
157440,17.283,A72,SHA256
157568,17.288,A72,SHA256
157696,17.31,A72,SHA256
157824,17.33,A72,SHA256
157952,17.333,A72,SHA256
158080,17.354,A72,SHA256
158208,17.361,A72,SHA256
158336,17.379,A72,SHA256
158464,17.413,A72,SHA256
158592,17.406,A72,SHA256
158720,17.421,A72,SHA256
158848,17.461,A72,SHA256
158976,17.443,A72,SHA256
159104,17.464,A72,SHA256
159232,17.5,A72,SHA256
159360,17.541,A72,SHA256
159488,17.501,A72,SHA256
159616,17.515,A72,SHA256
159744,17.565,A72,SHA256
159872,17.569,A72,SHA256
160000,17.557,A72,SHA256
160128,17.627,A72,SHA256
160256,17.593,A72,SHA256
160384,17.608,A72,SHA256
160512,17.617,A72,SHA256
160640,17.651,A72,SHA256
160768,17.639,A72,SHA256
160896,17.656,A72,SHA256
161024,17.672,A72,SHA256
161152,17.691,A72,SHA256
161280,17.695,A72,SHA256
161408,17.739,A72,SHA256
161536,17.726,A72,SHA256
161664,17.743,A72,SHA256
161792,17.75,A72,SHA256
161920,17.832,A72,SHA256
162048,17.797,A72,SHA256
162176,17.8,A72,SHA256
162304,17.842,A72,SHA256
162432,17.82,A72,SHA256
162560,17.845,A72,SHA256
162688,17.851,A72,SHA256
162816,17.995,A72,SHA256
162944,17.884,A72,SHA256
163072,17.893,A72,SHA256
163200,17.919,A72,SHA256
163328,17.919,A72,SHA256
163456,17.932,A72,SHA256
163584,17.947,A72,SHA256
163712,17.963,A72,SHA256
163840,17.982,A72,SHA256
163968,17.996,A72,SHA256
164096,18.001,A72,SHA256
164224,18.02,A72,SHA256
164352,18.034,A72,SHA256
164480,18.046,A72,SHA256
164608,18.072,A72,SHA256
164736,18.08,A72,SHA256
164864,18.087,A72,SHA256
164992,18.101,A72,SHA256
165120,18.125,A72,SHA256
165248,18.157,A72,SHA256
165376,18.143,A72,SHA256
165504,18.163,A72,SHA256
165632,18.175,A72,SHA256
165760,18.199,A72,SHA256
165888,18.225,A72,SHA256
166016,18.218,A72,SHA256
166144,18.232,A72,SHA256
166272,18.299,A72,SHA256
166400,18.283,A72,SHA256
166528,18.293,A72,SHA256
166656,18.288,A72,SHA256
166784,18.305,A72,SHA256
166912,18.318,A72,SHA256
167040,18.331,A72,SHA256
167168,18.342,A72,SHA256
167296,18.363,A72,SHA256
167424,18.389,A72,SHA256
167552,18.385,A72,SHA256
167680,18.401,A72,SHA256
167808,18.408,A72,SHA256
167936,18.43,A72,SHA256
168064,18.441,A72,SHA256
168192,18.485,A72,SHA256
168320,18.468,A72,SHA256
168448,18.549,A72,SHA256
168576,18.522,A72,SHA256
168704,18.511,A72,SHA256
168832,18.529,A72,SHA256
168960,18.565,A72,SHA256
169088,18.568,A72,SHA256
169216,18.577,A72,SHA256
169344,18.583,A72,SHA256
169472,18.598,A72,SHA256
169600,18.608,A72,SHA256
169728,18.625,A72,SHA256
169856,18.639,A72,SHA256
169984,18.652,A72,SHA256
170112,18.666,A72,SHA256
170240,18.682,A72,SHA256
170368,18.694,A72,SHA256
170496,18.717,A72,SHA256
170624,18.724,A72,SHA256
170752,18.735,A72,SHA256
170880,18.756,A72,SHA256
171008,18.762,A72,SHA256
171136,18.78,A72,SHA256
171264,18.789,A72,SHA256
171392,18.803,A72,SHA256
171520,18.822,A72,SHA256
171648,18.864,A72,SHA256
171776,18.887,A72,SHA256
171904,18.888,A72,SHA256
172032,18.876,A72,SHA256
172160,18.891,A72,SHA256
172288,18.939,A72,SHA256
172416,18.935,A72,SHA256
172544,18.933,A72,SHA256
172672,18.946,A72,SHA256
172800,19.002,A72,SHA256
172928,18.986,A72,SHA256
